cell_id,dca_drop,exit_target,strategy_AB,n_trades,win_rate,mean_roi,median_roi,p25_roi,p75_roi,max_loss,total_pnl_baby
ATP_CHALL_underdog_15-19,15,20,A,49,38.8,-19.31,-100.0,-100.0,105.26,210,-2345
ATP_CHALL_underdog_15-19,15,20,B,49,40.8,-15.08,-100.0,-100.0,105.26,210,-1910
ATP_CHALL_underdog_15-19,15,25,A,49,36.7,-14.18,-100.0,-100.0,131.58,210,-1880
ATP_CHALL_underdog_15-19,15,25,B,49,36.7,-14.91,-100.0,-100.0,131.58,210,-1955
ATP_CHALL_underdog_15-19,15,30,A,49,32.7,-15.38,-100.0,-100.0,157.89,210,-2025
ATP_CHALL_underdog_15-19,15,30,B,49,32.7,-16.11,-100.0,-100.0,157.89,210,-2100
ATP_CHALL_underdog_15-19,20,hold99,A,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,20,hold99,B,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,20,5,A,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,20,5,B,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,20,10,A,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,20,10,B,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,20,15,A,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,20,15,B,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,20,20,A,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,20,20,B,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,20,25,A,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,20,25,B,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,20,30,A,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_15-19,20,30,B,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_15-19,25,hold99,A,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,25,hold99,B,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,25,5,A,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,25,5,B,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,25,10,A,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,25,10,B,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,25,15,A,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,25,15,B,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,25,20,A,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,25,20,B,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,25,25,A,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,25,25,B,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,25,30,A,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_15-19,25,30,B,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_15-19,30,hold99,A,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,30,hold99,B,49,18.4,-18.9,-100.0,-100.0,-100.0,190,-1760
ATP_CHALL_underdog_15-19,30,5,A,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,30,5,B,49,69.4,-12.35,26.32,-100.0,26.32,190,-1150
ATP_CHALL_underdog_15-19,30,10,A,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,30,10,B,49,55.1,-15.9,52.63,-100.0,52.63,190,-1480
ATP_CHALL_underdog_15-19,30,15,A,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,30,15,B,49,44.9,-19.66,-100.0,-100.0,78.95,190,-1830
ATP_CHALL_underdog_15-19,30,20,A,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,30,20,B,49,38.8,-21.8,-100.0,-100.0,105.26,190,-2030
ATP_CHALL_underdog_15-19,30,25,A,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,30,25,B,49,36.7,-16.86,-100.0,-100.0,131.58,190,-1570
ATP_CHALL_underdog_15-19,30,30,A,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_15-19,30,30,B,49,32.7,-18.26,-100.0,-100.0,157.89,190,-1700
ATP_CHALL_underdog_20-24,,hold99,NA,53,26.4,8.96,-100.0,-100.0,312.5,240,1140
ATP_CHALL_underdog_20-24,,5,NA,53,92.5,11.71,20.83,20.83,20.83,240,1490
ATP_CHALL_underdog_20-24,,10,NA,53,79.2,12.26,41.67,41.67,41.67,240,1560
ATP_CHALL_underdog_20-24,,15,NA,53,69.8,13.44,62.5,-100.0,62.5,240,1710
ATP_CHALL_underdog_20-24,,20,NA,53,60.4,10.69,83.33,-100.0,83.33,240,1360
ATP_CHALL_underdog_20-24,,25,NA,53,52.8,7.86,104.17,-100.0,104.17,240,1000
ATP_CHALL_underdog_20-24,,30,NA,53,47.2,6.13,-100.0,-100.0,125.0,240,780
ATP_CHALL_underdog_20-24,5,hold99,A,53,26.4,15.93,-100.0,-100.0,312.5,335,2235
ATP_CHALL_underdog_20-24,5,hold99,B,53,26.4,15.93,-100.0,-100.0,312.5,335,2235
ATP_CHALL_underdog_20-24,5,5,A,53,92.5,16.65,29.85,20.83,29.85,335,2560
ATP_CHALL_underdog_20-24,5,5,B,53,92.5,11.75,20.9,20.83,20.9,335,1690
ATP_CHALL_underdog_20-24,5,10,A,53,79.2,18.05,52.24,41.67,52.24,335,2690
ATP_CHALL_underdog_20-24,5,10,B,53,83.0,18.56,43.28,41.67,43.28,335,2780
ATP_CHALL_underdog_20-24,5,15,A,53,69.8,19.39,62.5,-100.0,74.63,335,2790
ATP_CHALL_underdog_20-24,5,15,B,53,71.7,18.13,65.67,-100.0,65.67,335,2565
ATP_CHALL_underdog_20-24,5,20,A,53,60.4,16.89,83.33,-100.0,97.01,335,2365
ATP_CHALL_underdog_20-24,5,20,B,53,66.0,23.48,88.06,-100.0,88.06,335,3535
ATP_CHALL_underdog_20-24,5,25,A,53,52.8,14.19,104.17,-100.0,119.4,335,1925
ATP_CHALL_underdog_20-24,5,25,B,53,56.6,18.41,104.17,-100.0,110.45,335,2675
ATP_CHALL_underdog_20-24,5,30,A,53,47.2,12.15,-100.0,-100.0,141.79,335,1445
ATP_CHALL_underdog_20-24,5,30,B,53,49.1,13.33,-100.0,-100.0,132.84,335,1655
ATP_CHALL_underdog_20-24,10,hold99,A,53,26.4,19.0,-100.0,-100.0,312.5,310,1810
ATP_CHALL_underdog_20-24,10,hold99,B,53,26.4,19.0,-100.0,-100.0,312.5,310,1810
ATP_CHALL_underdog_20-24,10,5,A,53,92.5,17.6,20.83,20.83,40.32,310,2410
ATP_CHALL_underdog_20-24,10,5,B,53,92.5,13.22,20.83,20.83,25.81,310,1690
ATP_CHALL_underdog_20-24,10,10,A,53,79.2,18.73,41.67,41.67,64.52,310,2290
ATP_CHALL_underdog_20-24,10,10,B,53,83.0,20.28,41.67,41.67,50.0,310,2545
ATP_CHALL_underdog_20-24,10,15,A,53,69.8,20.86,62.5,-100.0,88.71,310,2465
ATP_CHALL_underdog_20-24,10,15,B,53,69.8,16.75,62.5,-100.0,74.19,310,1790
ATP_CHALL_underdog_20-24,10,20,A,53,60.4,19.06,83.33,-100.0,112.9,310,2140
ATP_CHALL_underdog_20-24,10,20,B,53,62.3,18.7,83.33,-100.0,98.39,310,2080
ATP_CHALL_underdog_20-24,10,25,A,53,52.8,17.8,104.17,-100.0,137.1,310,2050
ATP_CHALL_underdog_20-24,10,25,B,53,54.7,17.62,104.17,-100.0,122.58,310,2020
ATP_CHALL_underdog_20-24,10,30,A,53,47.2,16.4,-100.0,-100.0,161.29,310,1820
ATP_CHALL_underdog_20-24,10,30,B,53,47.2,12.29,-100.0,-100.0,146.77,310,1145
ATP_CHALL_underdog_20-24,15,hold99,A,53,26.4,21.25,-100.0,-100.0,312.5,285,2085
ATP_CHALL_underdog_20-24,15,hold99,B,53,26.4,21.25,-100.0,-100.0,312.5,285,2085
ATP_CHALL_underdog_20-24,15,5,A,53,92.5,17.11,20.83,20.83,20.83,285,2210
ATP_CHALL_underdog_20-24,15,5,B,53,92.5,12.64,20.83,20.83,20.83,285,1535
ATP_CHALL_underdog_20-24,15,10,A,53,79.2,20.0,41.67,41.67,41.67,285,2440
ATP_CHALL_underdog_20-24,15,10,B,53,79.2,14.54,41.67,41.67,41.67,285,1615
ATP_CHALL_underdog_20-24,15,15,A,53,69.8,22.32,62.5,-100.0,62.5,285,2640
ATP_CHALL_underdog_20-24,15,15,B,53,73.6,23.61,62.5,-100.0,70.72,285,2835
ATP_CHALL_underdog_20-24,15,20,A,53,60.4,20.71,83.33,-100.0,83.33,285,2340
ATP_CHALL_underdog_20-24,15,20,B,53,62.3,19.12,83.33,-100.0,83.33,285,2100
ATP_CHALL_underdog_20-24,15,25,A,53,52.8,20.03,104.17,-100.0,104.17,285,2275
ATP_CHALL_underdog_20-24,15,25,B,53,54.7,18.44,104.17,-100.0,117.87,285,2035
ATP_CHALL_underdog_20-24,15,30,A,53,47.2,18.42,-100.0,-100.0,125.0,285,1995
ATP_CHALL_underdog_20-24,15,30,B,53,49.1,17.83,-100.0,-100.0,125.0,285,1905
ATP_CHALL_underdog_20-24,20,hold99,A,53,26.4,17.94,-100.0,-100.0,312.5,260,1785
ATP_CHALL_underdog_20-24,20,hold99,B,53,26.4,17.94,-100.0,-100.0,312.5,260,1785
ATP_CHALL_underdog_20-24,20,5,A,53,92.5,12.59,20.83,20.83,20.83,260,1535
ATP_CHALL_underdog_20-24,20,5,B,53,94.3,14.22,20.83,20.83,20.83,260,1760
ATP_CHALL_underdog_20-24,20,10,A,53,79.2,14.32,41.67,41.67,41.67,260,1640
ATP_CHALL_underdog_20-24,20,10,B,53,79.2,12.8,41.67,41.67,41.67,260,1430
ATP_CHALL_underdog_20-24,20,15,A,53,69.8,15.8,62.5,-100.0,62.5,260,1740
ATP_CHALL_underdog_20-24,20,15,B,53,69.8,14.28,62.5,-100.0,62.5,260,1530
ATP_CHALL_underdog_20-24,20,20,A,53,60.4,13.35,83.33,-100.0,83.33,260,1340
ATP_CHALL_underdog_20-24,20,20,B,53,60.4,11.83,83.33,-100.0,83.33,260,1130
ATP_CHALL_underdog_20-24,20,25,A,53,52.8,12.31,104.17,-100.0,104.17,260,1175
ATP_CHALL_underdog_20-24,20,25,B,53,52.8,10.02,104.17,-100.0,104.17,260,860
ATP_CHALL_underdog_20-24,20,30,A,53,47.2,11.03,-100.0,-100.0,125.0,260,970
ATP_CHALL_underdog_20-24,20,30,B,53,47.2,8.74,-100.0,-100.0,125.0,260,655
ATP_CHALL_underdog_20-24,25,hold99,A,53,26.4,8.96,-100.0,-100.0,312.5,240,1140
ATP_CHALL_underdog_20-24,25,hold99,B,53,26.4,8.96,-100.0,-100.0,312.5,240,1140
ATP_CHALL_underdog_20-24,25,5,A,53,92.5,11.71,20.83,20.83,20.83,240,1490
ATP_CHALL_underdog_20-24,25,5,B,53,92.5,11.71,20.83,20.83,20.83,240,1490
ATP_CHALL_underdog_20-24,25,10,A,53,79.2,12.26,41.67,41.67,41.67,240,1560
ATP_CHALL_underdog_20-24,25,10,B,53,79.2,12.26,41.67,41.67,41.67,240,1560
ATP_CHALL_underdog_20-24,25,15,A,53,69.8,13.44,62.5,-100.0,62.5,240,1710
ATP_CHALL_underdog_20-24,25,15,B,53,69.8,13.44,62.5,-100.0,62.5,240,1710
ATP_CHALL_underdog_20-24,25,20,A,53,60.4,10.69,83.33,-100.0,83.33,240,1360
ATP_CHALL_underdog_20-24,25,20,B,53,60.4,10.69,83.33,-100.0,83.33,240,1360
ATP_CHALL_underdog_20-24,25,25,A,53,52.8,7.86,104.17,-100.0,104.17,240,1000
ATP_CHALL_underdog_20-24,25,25,B,53,52.8,7.86,104.17,-100.0,104.17,240,1000
ATP_CHALL_underdog_20-24,25,30,A,53,47.2,6.13,-100.0,-100.0,125.0,240,780
ATP_CHALL_underdog_20-24,25,30,B,53,47.2,6.13,-100.0,-100.0,125.0,240,780
ATP_CHALL_underdog_20-24,30,hold99,A,53,26.4,8.96,-100.0,-100.0,312.5,240,1140
ATP_CHALL_underdog_20-24,30,hold99,B,53,26.4,8.96,-100.0,-100.0,312.5,240,1140
ATP_CHALL_underdog_20-24,30,5,A,53,92.5,11.71,20.83,20.83,20.83,240,1490
ATP_CHALL_underdog_20-24,30,5,B,53,92.5,11.71,20.83,20.83,20.83,240,1490
ATP_CHALL_underdog_20-24,30,10,A,53,79.2,12.26,41.67,41.67,41.67,240,1560
ATP_CHALL_underdog_20-24,30,10,B,53,79.2,12.26,41.67,41.67,41.67,240,1560
ATP_CHALL_underdog_20-24,30,15,A,53,69.8,13.44,62.5,-100.0,62.5,240,1710
ATP_CHALL_underdog_20-24,30,15,B,53,69.8,13.44,62.5,-100.0,62.5,240,1710
ATP_CHALL_underdog_20-24,30,20,A,53,60.4,10.69,83.33,-100.0,83.33,240,1360
ATP_CHALL_underdog_20-24,30,20,B,53,60.4,10.69,83.33,-100.0,83.33,240,1360
ATP_CHALL_underdog_20-24,30,25,A,53,52.8,7.86,104.17,-100.0,104.17,240,1000
ATP_CHALL_underdog_20-24,30,25,B,53,52.8,7.86,104.17,-100.0,104.17,240,1000
ATP_CHALL_underdog_20-24,30,30,A,53,47.2,6.13,-100.0,-100.0,125.0,240,780
ATP_CHALL_underdog_20-24,30,30,B,53,47.2,6.13,-100.0,-100.0,125.0,240,780
ATP_CHALL_underdog_25-29,,hold99,NA,49,14.3,-49.78,-100.0,-100.0,-100.0,280,-6830
ATP_CHALL_underdog_25-29,,5,NA,49,75.5,-11.01,17.86,-41.07,17.86,280,-1510
ATP_CHALL_underdog_25-29,,10,NA,49,67.3,-6.56,35.71,-100.0,35.71,280,-900
ATP_CHALL_underdog_25-29,,15,NA,49,57.1,-10.2,53.57,-100.0,53.57,280,-1400
ATP_CHALL_underdog_25-29,,20,NA,49,44.9,-20.99,-100.0,-100.0,71.43,280,-2880
ATP_CHALL_underdog_25-29,,25,NA,49,40.8,-20.7,-100.0,-100.0,89.29,280,-2840
ATP_CHALL_underdog_25-29,,30,NA,49,36.7,-21.87,-100.0,-100.0,107.14,280,-3000
ATP_CHALL_underdog_25-29,5,hold99,A,49,16.3,-47.19,-100.0,-100.0,-100.0,395,-9425
ATP_CHALL_underdog_25-29,5,hold99,B,49,16.3,-47.19,-100.0,-100.0,-100.0,395,-9425
ATP_CHALL_underdog_25-29,5,5,A,49,75.5,-7.96,17.86,-41.07,25.32,395,-1890
ATP_CHALL_underdog_25-29,5,5,B,49,75.5,-11.06,17.72,-41.14,17.86,395,-2490
ATP_CHALL_underdog_25-29,5,10,A,49,67.3,-2.7,35.71,-100.0,44.3,395,-975
ATP_CHALL_underdog_25-29,5,10,B,49,67.3,-6.11,35.71,-100.0,36.71,395,-1635
ATP_CHALL_underdog_25-29,5,15,A,49,57.1,-6.44,53.57,-100.0,63.29,395,-1800
ATP_CHALL_underdog_25-29,5,15,B,49,59.2,-6.2,53.57,-100.0,55.7,395,-1755
ATP_CHALL_underdog_25-29,5,20,A,49,44.9,-17.67,-100.0,-100.0,82.28,395,-3995
ATP_CHALL_underdog_25-29,5,20,B,49,46.9,-16.43,-100.0,-100.0,74.68,395,-3755
ATP_CHALL_underdog_25-29,5,25,A,49,40.8,-17.52,-100.0,-100.0,101.27,395,-4110
ATP_CHALL_underdog_25-29,5,25,B,49,40.8,-19.54,-100.0,-100.0,93.67,395,-4500
ATP_CHALL_underdog_25-29,5,30,A,49,36.7,-18.39,-100.0,-100.0,120.25,395,-4175
ATP_CHALL_underdog_25-29,5,30,B,49,36.7,-20.4,-100.0,-100.0,112.66,395,-4565
ATP_CHALL_underdog_25-29,10,hold99,A,49,16.3,-44.25,-100.0,-100.0,-100.0,370,-8250
ATP_CHALL_underdog_25-29,10,hold99,B,49,16.3,-44.25,-100.0,-100.0,-100.0,370,-8250
ATP_CHALL_underdog_25-29,10,5,A,49,75.5,-7.11,17.86,-41.07,25.82,370,-1690
ATP_CHALL_underdog_25-29,10,5,B,49,75.5,-10.08,17.86,-41.07,19.74,370,-2230
ATP_CHALL_underdog_25-29,10,10,A,49,67.3,-0.2,35.71,-100.0,54.05,370,-550
ATP_CHALL_underdog_25-29,10,10,B,49,67.3,-4.42,35.71,-100.0,41.89,370,-1315
ATP_CHALL_underdog_25-29,10,15,A,49,57.1,-4.27,53.57,-100.0,74.32,370,-1450
ATP_CHALL_underdog_25-29,10,15,B,49,59.2,-4.44,53.57,-100.0,62.16,370,-1480
ATP_CHALL_underdog_25-29,10,20,A,49,44.9,-16.26,-100.0,-100.0,71.43,370,-3720
ATP_CHALL_underdog_25-29,10,20,B,49,49.0,-11.3,0.0,-100.0,76.93,370,-2820
ATP_CHALL_underdog_25-29,10,25,A,49,40.8,-15.48,-100.0,-100.0,89.29,370,-3610
ATP_CHALL_underdog_25-29,10,25,B,49,42.9,-13.82,-100.0,-100.0,89.29,370,-3310
ATP_CHALL_underdog_25-29,10,30,A,49,36.7,-16.15,-100.0,-100.0,107.14,370,-3700
ATP_CHALL_underdog_25-29,10,30,B,49,36.7,-18.64,-100.0,-100.0,107.14,370,-4150
ATP_CHALL_underdog_25-29,15,hold99,A,49,16.3,-42.45,-100.0,-100.0,-100.0,345,-7505
ATP_CHALL_underdog_25-29,15,hold99,B,49,16.3,-42.45,-100.0,-100.0,-100.0,345,-7505
ATP_CHALL_underdog_25-29,15,5,A,49,75.5,-7.35,17.86,-41.07,17.86,345,-1590
ATP_CHALL_underdog_25-29,15,5,B,49,77.6,-7.97,17.86,17.86,17.86,345,-1695
ATP_CHALL_underdog_25-29,15,10,A,49,67.3,0.67,35.71,-100.0,50.47,345,-375
ATP_CHALL_underdog_25-29,15,10,B,49,67.3,-4.66,35.71,-100.0,39.6,345,-1275
ATP_CHALL_underdog_25-29,15,15,A,49,57.1,-2.03,53.57,-100.0,70.26,345,-900
ATP_CHALL_underdog_25-29,15,15,B,49,57.1,-7.35,53.57,-100.0,59.39,345,-1800
ATP_CHALL_underdog_25-29,15,20,A,49,44.9,-14.91,-100.0,-100.0,71.43,345,-3170
ATP_CHALL_underdog_25-29,15,20,B,49,53.1,-3.19,71.43,-100.0,79.19,345,-1190
ATP_CHALL_underdog_25-29,15,25,A,49,40.8,-13.98,-100.0,-100.0,89.29,345,-3060
ATP_CHALL_underdog_25-29,15,25,B,49,40.8,-17.53,-100.0,-100.0,89.29,345,-3660
ATP_CHALL_underdog_25-29,15,30,A,49,36.7,-14.51,-100.0,-100.0,107.14,345,-3150
ATP_CHALL_underdog_25-29,15,30,B,49,36.7,-18.06,-100.0,-100.0,107.14,345,-3750
ATP_CHALL_underdog_25-29,20,hold99,A,49,16.3,-43.75,-100.0,-100.0,-100.0,320,-7265
ATP_CHALL_underdog_25-29,20,hold99,B,49,16.3,-43.75,-100.0,-100.0,-100.0,320,-7265
ATP_CHALL_underdog_25-29,20,5,A,49,75.5,-7.25,17.86,-41.07,17.86,320,-1365
ATP_CHALL_underdog_25-29,20,5,B,49,75.5,-10.6,17.86,-41.07,17.86,320,-1890
ATP_CHALL_underdog_25-29,20,10,A,49,67.3,-0.5,35.71,-100.0,35.71,320,-450
ATP_CHALL_underdog_25-29,20,10,B,49,67.3,-5.19,35.71,-100.0,35.71,320,-1185
ATP_CHALL_underdog_25-29,20,15,A,49,57.1,-2.37,53.57,-100.0,53.57,320,-800
ATP_CHALL_underdog_25-29,20,15,B,49,57.1,-7.73,53.57,-100.0,53.57,320,-1640
ATP_CHALL_underdog_25-29,20,20,A,49,44.9,-14.43,-100.0,-100.0,71.43,320,-2720
ATP_CHALL_underdog_25-29,20,20,B,49,49.0,-10.6,0.0,-100.0,71.43,320,-2120
ATP_CHALL_underdog_25-29,20,25,A,49,40.8,-13.46,-100.0,-100.0,89.29,320,-2610
ATP_CHALL_underdog_25-29,20,25,B,49,40.8,-17.47,-100.0,-100.0,89.29,320,-3240
ATP_CHALL_underdog_25-29,20,30,A,49,36.7,-13.94,-100.0,-100.0,107.14,320,-2700
ATP_CHALL_underdog_25-29,20,30,B,49,36.7,-17.96,-100.0,-100.0,107.14,320,-3330
ATP_CHALL_underdog_25-29,25,hold99,A,49,16.3,-47.71,-100.0,-100.0,-100.0,295,-7125
ATP_CHALL_underdog_25-29,25,hold99,B,49,16.3,-47.71,-100.0,-100.0,-100.0,295,-7125
ATP_CHALL_underdog_25-29,25,5,A,49,75.5,-11.01,17.86,-41.07,17.86,295,-1690
ATP_CHALL_underdog_25-29,25,5,B,49,75.5,-11.01,17.86,-41.07,17.86,295,-1690
ATP_CHALL_underdog_25-29,25,10,A,49,67.3,-4.21,35.71,-100.0,35.71,295,-775
ATP_CHALL_underdog_25-29,25,10,B,49,67.3,-5.87,35.71,-100.0,35.71,295,-1015
ATP_CHALL_underdog_25-29,25,15,A,49,57.1,-6.22,53.57,-100.0,53.57,295,-1100
ATP_CHALL_underdog_25-29,25,15,B,49,57.1,-8.71,53.57,-100.0,53.57,295,-1460
ATP_CHALL_underdog_25-29,25,20,A,49,44.9,-16.54,-100.0,-100.0,71.43,295,-2595
ATP_CHALL_underdog_25-29,25,20,B,49,44.9,-19.03,-100.0,-100.0,71.43,295,-2955
ATP_CHALL_underdog_25-29,25,25,A,49,40.8,-15.79,-100.0,-100.0,89.29,295,-2510
ATP_CHALL_underdog_25-29,25,25,B,49,40.8,-18.28,-100.0,-100.0,89.29,295,-2870
ATP_CHALL_underdog_25-29,25,30,A,49,36.7,-14.7,-100.0,-100.0,107.14,295,-2350
ATP_CHALL_underdog_25-29,25,30,B,49,36.7,-18.02,-100.0,-100.0,107.14,295,-2830
ATP_CHALL_underdog_25-29,30,hold99,A,49,14.3,-49.78,-100.0,-100.0,-100.0,280,-6830
ATP_CHALL_underdog_25-29,30,hold99,B,49,14.3,-49.78,-100.0,-100.0,-100.0,280,-6830
ATP_CHALL_underdog_25-29,30,5,A,49,75.5,-11.01,17.86,-41.07,17.86,280,-1510
ATP_CHALL_underdog_25-29,30,5,B,49,75.5,-11.01,17.86,-41.07,17.86,280,-1510
ATP_CHALL_underdog_25-29,30,10,A,49,67.3,-6.56,35.71,-100.0,35.71,280,-900
ATP_CHALL_underdog_25-29,30,10,B,49,67.3,-6.56,35.71,-100.0,35.71,280,-900
ATP_CHALL_underdog_25-29,30,15,A,49,57.1,-10.2,53.57,-100.0,53.57,280,-1400
ATP_CHALL_underdog_25-29,30,15,B,49,57.1,-10.2,53.57,-100.0,53.57,280,-1400
ATP_CHALL_underdog_25-29,30,20,A,49,44.9,-20.99,-100.0,-100.0,71.43,280,-2880
ATP_CHALL_underdog_25-29,30,20,B,49,44.9,-20.99,-100.0,-100.0,71.43,280,-2880
ATP_CHALL_underdog_25-29,30,25,A,49,40.8,-20.7,-100.0,-100.0,89.29,280,-2840
ATP_CHALL_underdog_25-29,30,25,B,49,40.8,-20.7,-100.0,-100.0,89.29,280,-2840
ATP_CHALL_underdog_25-29,30,30,A,49,36.7,-21.87,-100.0,-100.0,107.14,280,-3000
ATP_CHALL_underdog_25-29,30,30,B,49,36.7,-21.87,-100.0,-100.0,107.14,280,-3000
ATP_CHALL_underdog_30-34,,hold99,NA,74,27.0,-17.77,-100.0,-100.0,200.0,330,-4340
ATP_CHALL_underdog_30-34,,5,NA,74,74.3,-13.27,15.15,-36.36,15.15,330,-3240
ATP_CHALL_underdog_30-34,,10,NA,74,64.9,-14.33,30.3,-100.0,30.3,330,-3500
ATP_CHALL_underdog_30-34,,15,NA,74,55.4,-18.26,45.45,-100.0,45.45,330,-4460
ATP_CHALL_underdog_30-34,,20,NA,74,48.6,-20.72,-57.58,-100.0,60.61,330,-5060
ATP_CHALL_underdog_30-34,,25,NA,74,43.2,-22.85,-100.0,-100.0,75.76,330,-5580
ATP_CHALL_underdog_30-34,,30,NA,74,40.5,-21.46,-100.0,-100.0,90.91,330,-5240
ATP_CHALL_underdog_30-34,5,hold99,A,74,27.0,-14.48,-100.0,-100.0,200.0,470,-6435
ATP_CHALL_underdog_30-34,5,hold99,B,74,27.0,-14.48,-100.0,-100.0,200.0,470,-6435
ATP_CHALL_underdog_30-34,5,5,A,74,74.3,-10.56,15.15,-32.98,21.28,470,-4160
ATP_CHALL_underdog_30-34,5,5,B,74,74.3,-13.32,14.89,-32.98,15.15,470,-5120
ATP_CHALL_underdog_30-34,5,10,A,74,64.9,-10.99,30.3,-100.0,37.23,470,-4375
ATP_CHALL_underdog_30-34,5,10,B,74,66.2,-12.24,30.3,-100.0,30.85,470,-4810
ATP_CHALL_underdog_30-34,5,15,A,74,55.4,-14.86,45.45,-100.0,53.19,470,-5740
ATP_CHALL_underdog_30-34,5,15,B,74,59.5,-11.67,45.45,-100.0,46.81,470,-4630
ATP_CHALL_underdog_30-34,5,20,A,74,48.6,-17.31,-55.32,-100.0,69.15,470,-6615
ATP_CHALL_underdog_30-34,5,20,B,74,51.4,-15.41,60.61,-100.0,62.77,470,-5955
ATP_CHALL_underdog_30-34,5,25,A,74,43.2,-19.5,-100.0,-100.0,85.11,470,-7420
ATP_CHALL_underdog_30-34,5,25,B,74,45.9,-16.92,-100.0,-100.0,78.72,470,-6520
ATP_CHALL_underdog_30-34,5,30,A,74,40.5,-18.1,-100.0,-100.0,101.06,470,-7060
ATP_CHALL_underdog_30-34,5,30,B,74,41.9,-17.54,-100.0,-100.0,94.68,470,-6865
ATP_CHALL_underdog_30-34,10,hold99,A,74,27.0,-13.54,-100.0,-100.0,200.0,445,-6990
ATP_CHALL_underdog_30-34,10,hold99,B,74,27.0,-13.54,-100.0,-100.0,200.0,445,-6990
ATP_CHALL_underdog_30-34,10,5,A,74,74.3,-10.69,15.15,-29.21,15.15,445,-4235
ATP_CHALL_underdog_30-34,10,5,B,74,77.0,-9.42,15.15,15.15,15.15,445,-3815
ATP_CHALL_underdog_30-34,10,10,A,74,64.9,-11.04,30.3,-100.0,30.3,445,-4750
ATP_CHALL_underdog_30-34,10,10,B,74,68.9,-7.76,30.3,-100.0,34.83,445,-3670
ATP_CHALL_underdog_30-34,10,15,A,74,55.4,-14.38,45.45,-100.0,45.45,445,-5990
ATP_CHALL_underdog_30-34,10,15,B,74,60.8,-8.5,45.45,-100.0,51.69,445,-4055
ATP_CHALL_underdog_30-34,10,20,A,74,48.6,-16.45,-52.81,-100.0,60.61,445,-6740
ATP_CHALL_underdog_30-34,10,20,B,74,51.4,-14.21,60.61,-100.0,68.54,445,-6005
ATP_CHALL_underdog_30-34,10,25,A,74,43.2,-18.72,-100.0,-100.0,75.76,445,-7645
ATP_CHALL_underdog_30-34,10,25,B,74,45.9,-15.76,-100.0,-100.0,75.76,445,-6670
