ep,ts_utc,machine,leg,kind,target_cents,state,law,pulse_floor,guard,receipt,mark
1784527500,2026-07-20 06:05:00,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-135,
1784527500,2026-07-20 06:05:00,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-135,
1784527500,2026-07-20 06:05:00,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-135,
1784527501,2026-07-20 06:05:01,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-136,
1784527501,2026-07-20 06:05:01,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-136,
1784527502,2026-07-20 06:05:02,V47,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-135,
1784527502,2026-07-20 06:05:02,V47,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-135,
1784527502,2026-07-20 06:05:02,V49,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-135,
1784527502,2026-07-20 06:05:02,V49,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-135,
1784527503,2026-07-20 06:05:03,V47,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-137,
1784527503,2026-07-20 06:05:03,V47,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-137,
1784527503,2026-07-20 06:05:03,V49,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-137,
1784527503,2026-07-20 06:05:03,V49,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-137,
1784527521,2026-07-20 06:05:21,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-137,
1784527521,2026-07-20 06:05:21,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-137,
1784527541,2026-07-20 06:05:41,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-139,
1784527541,2026-07-20 06:05:41,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-139,
1784527541,2026-07-20 06:05:41,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-139,
1784527541,2026-07-20 06:05:41,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-140,
1784527541,2026-07-20 06:05:41,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-139,
1784527541,2026-07-20 06:05:41,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-140,
1784527570,2026-07-20 06:06:10,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-141,
1784527570,2026-07-20 06:06:10,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-141,
1784527589,2026-07-20 06:06:29,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-143,
1784527589,2026-07-20 06:06:29,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-143,
1784527589,2026-07-20 06:06:29,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-143,
1784527589,2026-07-20 06:06:29,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-143,
1784527590,2026-07-20 06:06:30,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-144,
1784527590,2026-07-20 06:06:30,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-144,
1784527611,2026-07-20 06:06:51,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-145,
1784527611,2026-07-20 06:06:51,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-145,
1784527628,2026-07-20 06:07:08,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-147,
1784527628,2026-07-20 06:07:08,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-147,
1784527628,2026-07-20 06:07:08,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-147,
1784527628,2026-07-20 06:07:08,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-147,
1784527629,2026-07-20 06:07:09,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-148,
1784527629,2026-07-20 06:07:09,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-148,
1784527645,2026-07-20 06:07:25,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-149,
1784527645,2026-07-20 06:07:25,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-149,
1784527662,2026-07-20 06:07:42,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-151,
1784527662,2026-07-20 06:07:42,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-151,
1784527662,2026-07-20 06:07:42,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-151,
1784527662,2026-07-20 06:07:42,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-151,
1784527663,2026-07-20 06:07:43,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-152,
1784527663,2026-07-20 06:07:43,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-152,
1784527678,2026-07-20 06:07:58,V47,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-141,
1784527678,2026-07-20 06:07:58,V47,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-141,
1784527678,2026-07-20 06:07:58,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-153,
1784527678,2026-07-20 06:07:58,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-153,
1784527678,2026-07-20 06:07:58,V49,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-141,
1784527678,2026-07-20 06:07:58,V49,RUG,REPRICE_REST,55,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-141,
1784527679,2026-07-20 06:07:59,V47,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-143,
1784527679,2026-07-20 06:07:59,V47,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-143,
1784527679,2026-07-20 06:07:59,V49,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-143,
1784527679,2026-07-20 06:07:59,V49,RUG,REPRICE_REST,54,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG.csv.gz#row-143,
1784527695,2026-07-20 06:08:15,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-155,
1784527695,2026-07-20 06:08:15,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-155,
1784527695,2026-07-20 06:08:15,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-155,
1784527695,2026-07-20 06:08:15,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-156,
1784527695,2026-07-20 06:08:15,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-155,
1784527695,2026-07-20 06:08:15,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-156,
1784527711,2026-07-20 06:08:31,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-157,
1784527711,2026-07-20 06:08:31,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-157,
1784527732,2026-07-20 06:08:52,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-159,
1784527732,2026-07-20 06:08:52,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-159,
1784527732,2026-07-20 06:08:52,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-159,
1784527732,2026-07-20 06:08:52,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-160,
1784527732,2026-07-20 06:08:52,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-159,
1784527732,2026-07-20 06:08:52,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-160,
1784527750,2026-07-20 06:09:10,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-161,
1784527750,2026-07-20 06:09:10,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-161,
1784527774,2026-07-20 06:09:34,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-163,
1784527774,2026-07-20 06:09:34,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-163,
1784527774,2026-07-20 06:09:34,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-163,
1784527774,2026-07-20 06:09:34,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-164,
1784527774,2026-07-20 06:09:34,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-163,
1784527774,2026-07-20 06:09:34,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-164,
1784527800,2026-07-20 06:10:00,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-165,
1784527800,2026-07-20 06:10:00,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-165,
1784527823,2026-07-20 06:10:23,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-167,
1784527823,2026-07-20 06:10:23,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-167,
1784527823,2026-07-20 06:10:23,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-167,
1784527823,2026-07-20 06:10:23,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-168,
1784527823,2026-07-20 06:10:23,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-167,
1784527823,2026-07-20 06:10:23,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-168,
1784527843,2026-07-20 06:10:43,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-169,
1784527843,2026-07-20 06:10:43,V47,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-169,
1784527864,2026-07-20 06:11:04,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-171,
1784527864,2026-07-20 06:11:04,V47,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-171,
1784527864,2026-07-20 06:11:04,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-171,
1784527864,2026-07-20 06:11:04,V49,TOT,REPRICE_REST,40,RISING,V41_RISING_PERSISTENCE_ONLY_JOIN_300S_P2_OVER_P1,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-171,
1784527865,2026-07-20 06:11:05,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-172,
1784527865,2026-07-20 06:11:05,V49,TOT,REPRICE_REST,39,FALLING,V43_C3_TRACKING_REST_BEST_BID_ONE_CENT_LESS_GREEDY,43,V42_DEEP_GAP_FEASIBILITY_PASS,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT.csv.gz#row-172,
